id1,id2,shared_cm_total,n_segments,max_segment_cm,mean_segment_cm,P_IBD_ge1_approx_chr,chr
NA18998,HG00879,1.06033,1,1.06033,1.06033,0.010730978358350572,chr20
NA18998,HG02082,1.13174,1,1.13174,1.13174,0.01145367710739079,chr20
NA18998,NA19059,1.00674,1,1.00674,1.00674,0.010188625383122098,chr20
NA18999,HG00701,1.09614,1,1.09614,1.09614,0.011093390376319064,chr20
NA18999,HG02373,1.00145,1,1.00145,1.00145,0.010135088394151047,chr20
NA18999,NA18995,1.01753,1,1.01753,1.01753,0.010297824647960972,chr20
NA19006,HG00632,1.06033,1,1.06033,1.06033,0.010730978358350572,chr20
NA19006,HG01855,1.09614,1,1.09614,1.09614,0.011093390376319064,chr20
NA19006,HG02029,1.1294,1,1.1294,1.1294,0.01142999533911248,chr20
NA19006,HG02351,1.09614,1,1.09614,1.09614,0.011093390376319064,chr20
NA19006,HG02364,1.07128,1,1.07128,1.07128,0.010841796889396509,chr20
NA19006,NA18535,1.09614,1,1.09614,1.09614,0.011093390376319064,chr20
NA19006,NA18609,1.00931,1,1.00931,1.00931,0.010214634846573062,chr20
NA19006,NA18959,1.09614,1,1.09614,1.09614,0.011093390376319064,chr20
NA19019,NA19314,1.42915,1,1.42915,1.42915,0.0144635893739088,chr20
NA19055,HG00629,1.00818,1,1.00818,1.00818,0.010203198778985675,chr20
NA19056,NA18638,1.08009,1,1.08009,1.08009,0.010930957734922966,chr20
NA19058,HG02385,1.0653,1,1.0653,1.0653,0.010781276814907493,chr20
NA19058,NA18959,1.09614,1,1.09614,1.09614,0.011093390376319064,chr20
NA19058,NA19006,1.06306,1,1.06306,1.06306,0.010758607088008599,chr20
NA19058,NA19059,1.05516,1,1.05516,1.05516,0.01067865581903482,chr20
NA19058,NA19060,1.15136,1,1.15136,1.15136,0.011652239626032002,chr20
NA19064,NA19075,1.30644,1,1.30644,1.30644,0.013221713397228713,chr20
NA19074,HG01500,1.06547,1,1.06547,1.06547,0.0107829972852525,chr20
NA19074,HG01860,1.08278,1,1.08278,1.08278,0.010958181648029228,chr20
NA19074,HG02156,1.07439,1,1.07439,1.07439,0.010873271376296314,chr20
NA19074,HG02367,1.07439,1,1.07439,1.07439,0.010873271376296314,chr20
NA19078,NA18946,1.02258,1,1.02258,1.02258,0.010348932737621427,chr20
NA19085,HG02224,1.0621,1,1.0621,1.0621,0.010748891490766216,chr20
NA19085,NA21142,1.04411,1,1.04411,1.04411,0.010566825246609467,chr20
NA19087,HG00595,1.06355,1,1.06355,1.06355,0.010763566090767732,chr20
NA19087,HG01140,1.00818,1,1.00818,1.00818,0.010203198778985675,chr20
NA19087,HG02186,1.01312,1,1.01312,1.01312,0.010253193623128772,chr20
NA19087,NA18968,1.06547,1,1.06547,1.06547,0.0107829972852525,chr20
NA19087,NA18986,1.03774,1,1.03774,1.03774,0.010502358210740734,chr20
NA19089,HG00689,1.01312,1,1.01312,1.01312,0.010253193623128772,chr20
NA19089,NA18550,1.04478,1,1.04478,1.04478,0.010573605923851547,chr20
NA19091,HG02070,1.04187,1,1.04187,1.04187,0.010544155519710571,chr20
NA19091,NA18620,1.30644,1,1.30644,1.30644,0.013221713397228713,chr20
NA19091,NA18943,1.19975,1,1.19975,1.19975,0.0121419664495309,chr20
NA19091,NA18959,1.12664,1,1.12664,1.12664,0.011402062997040628,chr20
NA19323,NA19036,1.02981,1,1.02981,1.02981,0.010422103329353127,chr20
NA19347,NA19320,1.02679,1,1.02679,1.02679,0.010391539679694797,chr20
NA19372,NA19019,1.09155,1,1.09155,1.09155,0.01104693767700392,chr20
NA19372,NA19113,1.0653,1,1.0653,1.0653,0.010781276814907493,chr20
NA19372,NA19314,1.02981,1,1.02981,1.02981,0.010422103329353127,chr20
NA19372,NA19318,1.13399,1,1.13399,1.13399,0.011476448038427626,chr20
NA19377,NA19307,1.11016,1,1.11016,1.11016,0.011235278577713042,chr20
NA19385,NA19041,1.11587,1,1.11587,1.11587,0.011293066140477636,chr20
NA19428,NA19190,1.02981,1,1.02981,1.02981,0.010422103329353127,chr20
NA19435,NA19455,1.09531,1,1.09531,1.09531,0.011084990432869922,chr20
NA19455,NA19468,1.43412,1,1.43412,1.43412,0.014513887830465725,chr20
NA19471,NA19318,1.17705,1,1.17705,1.17705,0.011912233056403704,chr20
NA19471,NA19351,1.07439,1,1.07439,1.07439,0.010873271376296314,chr20
NA19658,HG04076,1.31619,1,1.31619,1.31619,0.01332038743172167,chr20
NA19670,HG00160,1.36533,1,1.36533,1.36533,0.013817704565566177,chr20
NA19670,HG01190,1.04939,1,1.04939,1.04939,0.010620261031442577,chr20
NA19679,HG02783,1.04939,1,1.04939,1.04939,0.010620261031442577,chr20
NA19716,HG01250,1.11587,1,1.11587,1.11587,0.011293066140477636,chr20
NA19716,HG02146,1.04445,1,1.04445,1.04445,0.010570266187299478,chr20
NA19716,HG02150,1.14253,1,1.14253,1.14253,0.011562876372229663,chr20
NA19716,NA19003,1.15496,1,1.15496,1.15496,0.011688673115690941,chr20
NA19716,NA19776,1.00225,1,1.00225,1.00225,0.010143184725186367,chr20
NA19717,NA11918,1.04411,1,1.04411,1.04411,0.010566825246609467,chr20
NA19720,HG00173,1.08278,1,1.08278,1.08278,0.010958181648029228,chr20
NA19720,HG01456,1.20965,1,1.20965,1.20965,0.012242158546092978,chr20
NA19720,HG01528,1.13807,1,1.13807,1.13807,0.011517739326707755,chr20
NA19720,NA19741,1.03945,1,1.03945,1.03945,0.010519664118328729,chr20
NA19723,HG01197,1.00322,1,1.00322,1.00322,0.010153001526566691,chr20
NA19723,HG03870,1.03774,1,1.03774,1.03774,0.010502358210740734,chr20
NA19725,HG02379,1.03732,1,1.03732,1.03732,0.01049810763694719,chr20
NA19725,HG03977,1.04411,1,1.04411,1.04411,0.010566825246609467,chr20
NA19725,HG04080,1.01622,1,1.01622,1.01622,0.010284566905890635,chr20
NA19726,HG01465,2.08734,2,1.08333,1.04367,0.021124744529080083,chr20
NA19731,HG01124,1.27116,1,1.27116,1.27116,0.012864665198571117,chr20
NA19731,HG02146,1.12523,1,1.12523,1.12523,0.011387793213590876,chr20
NA19731,HG02299,1.15396,1,1.15396,1.15396,0.011678552701896792,chr20
NA19731,NA19732,1.03353,1,1.03353,1.03353,0.010459751268667364,chr20
NA19732,HG01251,1.52632,1,1.52632,1.52632,0.015446989982286309,chr20
NA19732,HG01444,1.00428,1,1.00428,1.00428,0.010163729165188491,chr20
NA19732,HG01991,1.24595,1,1.24595,1.24595,0.012609529566820606,chr20
NA19732,HG02146,1.09614,1,1.09614,1.09614,0.011093390376319064,chr20
NA19732,NA18539,1.01481,1,1.01481,1.01481,0.010270297122440885,chr20
NA19732,NA20531,1.27173,1,1.27173,1.27173,0.012870433834433783,chr20
NA19734,HG01444,1.04709,1,1.04709,1.04709,0.010596984079716033,chr20
NA19734,HG02265,1.18925,1,1.18925,1.18925,0.012035702104692328,chr20
NA19734,NA18620,1.06033,1,1.06033,1.06033,0.010730978358350572,chr20
NA19734,NA19726,1.84718,1,1.84718,1.84718,0.01869422595227713,chr20
NA19734,NA19747,1.66325,1,1.66325,1.66325,0.016832778243119205,chr20
NA19734,NA20810,1.03058,1,1.03058,1.03058,0.010429896047974624,chr20
NA19747,HG01142,1.09921,1,1.09921,1.09921,0.011124460046667105,chr20
NA19747,NA18942,1.01638,1,1.01638,1.01638,0.0102861861720977,chr20
NA19752,HG01284,1.04187,1,1.04187,1.04187,0.010544155519710571,chr20
NA19752,HG01679,1.019,1,1.019,1.019,0.01031270165623837,chr20
NA19752,HG02425,1.17389,1,1.17389,1.17389,0.011880252548814193,chr20
NA19752,NA19747,1.11587,1,1.11587,1.11587,0.011293066140477636,chr20
NA19752,NA19771,1.05807,1,1.05807,1.05807,0.010708106223175794,chr20
NA19755,HG02029,1.0063,1,1.0063,1.0063,0.010184172401052672,chr20
NA19759,HG02304,1.019,1,1.019,1.019,0.01031270165623837,chr20
NA19759,NA19726,1.0653,1,1.0653,1.0653,0.010781276814907493,chr20
NA19761,NA19669,1.0653,1,1.0653,1.0653,0.010781276814907493,chr20
NA19770,HG00242,1.04714,1,1.04714,1.04714,0.010597490100405739,chr20
NA19770,NA19075,1.04709,1,1.04709,1.04709,0.010596984079716033,chr20
NA19770,NA19723,1.09744,1,1.09744,1.09744,0.01110654691425146,chr20
NA19773,NA11829,1.09155,1,1.09155,1.09155,0.01104693767700392,chr20
NA19776,HG00311,1.02981,1,1.02981,1.02981,0.010422103329353127,chr20
NA19776,HG00373,1.02981,1,1.02981,1.02981,0.010422103329353127,chr20
NA19776,HG01098,1.02981,1,1.02981,1.02981,0.010422103329353127,chr20
NA19776,HG01284,1.15136,1,1.15136,1.15136,0.011652239626032002,chr20
NA19776,HG02089,1.14116,1,1.14116,1.14116,0.011549011405331678,chr20
NA19776,HG03684,1.05904,1,1.05904,1.05904,0.010717923024556118,chr20
NA19776,NA06994,1.02981,1,1.02981,1.02981,0.010422103329353127,chr20
NA19776,NA18620,1.42915,1,1.42915,1.42915,0.0144635893739088,chr20
NA19776,NA19726,1.14639,1,1.14639,1.14639,0.01160194116947508,chr20
NA19776,NA19759,1.00225,1,1.00225,1.00225,0.010143184725186367,chr20
NA19776,NA19782,1.06033,1,1.06033,1.06033,0.010730978358350572,chr20
NA19782,HG00311,1.0653,1,1.0653,1.0653,0.010781276814907493,chr20
NA19782,HG01098,1.02981,1,1.02981,1.02981,0.010422103329353127,chr20
NA19782,HG02265,1.19975,1,1.19975,1.19975,0.0121419664495309,chr20
NA19782,HG04029,1.00145,1,1.00145,1.00145,0.010135088394151047,chr20
NA19786,HG01565,1.15136,1,1.15136,1.15136,0.011652239626032002,chr20
NA19786,HG02089,1.07566,1,1.07566,1.07566,0.010886124301814884,chr20
NA19786,NA19716,1.00004,1,1.00004,1.00004,0.010120818610701297,chr20
NA19786,NA20778,1.02941,1,1.02941,1.02941,0.010418055163835467,chr20
NA20355,HG03484,1.05904,1,1.05904,1.05904,0.010717923024556118,chr20
NA20502,HG00338,1.04785,1,1.04785,1.04785,0.010604675594199585,chr20
NA20503,HG01618,1.0435,1,1.0435,1.0435,0.010560651794195035,chr20
NA20512,HG00239,1.27116,1,1.27116,1.27116,0.012864665198571117,chr20
NA20512,HG00372,1.31014,1,1.31014,1.31014,0.013259158928267066,chr20
NA20512,HG00373,1.02981,1,1.02981,1.02981,0.010422103329353127,chr20
NA20512,HG01168,1.06033,1,1.06033,1.06033,0.010730978358350572,chr20
NA20512,NA20581,1.00401,1,1.00401,1.00401,0.010160996653464071,chr20
NA20513,HG00250,1.02581,1,1.02581,1.02581,0.010381621674176531,chr20
NA20513,HG01779,1.23439,1,1.23439,1.23439,0.01249253758336024,chr20
NA20515,NA20853,1.07128,1,1.07128,1.07128,0.010841796889396509,chr20
NA20515,NA21123,1.02258,1,1.02258,1.02258,0.010348932737621427,chr20
NA20530,HG00274,1.01673,1,1.01673,1.01673,0.01028972831692565,chr20
NA20530,HG01618,1.08333,1,1.08333,1.08333,0.01096374787561601,chr20
NA20530,HG01781,1.08278,1,1.08278,1.08278,0.010958181648029228,chr20
NA20530,HG03856,1.00322,1,1.00322,1.00322,0.010153001526566691,chr20
NA20530,NA12874,1.08333,1,1.08333,1.08333,0.01096374787561601,chr20
NA20536,HG01348,1.04518,1,1.04518,1.04518,0.010577654089369205,chr20
NA20539,HG03692,1.05361,1,1.05361,1.05361,0.010662969177653886,chr20
NA20540,HG00315,1.00401,1,1.00401,1.00401,0.010160996653464071,chr20
NA20540,NA12872,1.01194,1,1.01194,1.01194,0.010241251534851677,chr20
NA20542,HG01351,1.06282,1,1.06282,1.06282,0.010756178188698005,chr20
NA20542,HG01500,1.03732,1,1.03732,1.03732,0.01049810763694719,chr20
NA20542,HG02783,1.34572,1,1.34572,1.34572,0.013619243251062906,chr20
NA20542,NA20536,1.30739,1,1.30739,1.30739,0.013231327790333154,chr20
NA20586,HG01679,1.1925,1,1.1925,1.1925,0.012068593449523313,chr20
NA20586,NA20581,1.07439,1,1.07439,1.07439,0.010873271376296314,chr20
NA20761,HG01444,1.27116,1,1.27116,1.27116,0.012864665198571117,chr20
NA20761,HG01624,1.1021,1,1.1021,1.1021,0.011153708042532198,chr20
NA20761,NA19726,1.27116,1,1.27116,1.27116,0.012864665198571117,chr20
NA20761,NA21122,1.06033,1,1.06033,1.06033,0.010730978358350572,chr20
NA20769,NA20808,1.02581,1,1.02581,1.02581,0.010381621674176531,chr20
NA20769,NA21104,1.0198,1,1.0198,1.0198,0.010320797987273691,chr20
NA20771,HG01980,1.03774,1,1.03774,1.03774,0.010502358210740734,chr20
NA20771,HG03963,1.0661,1,1.0661,1.0661,0.010789373145942815,chr20
NA20773,HG01060,1.00434,1,1.00434,1.00434,0.010164336390016139,chr20
NA20773,HG01625,1.11587,1,1.11587,1.11587,0.011293066140477636,chr20
NA20773,NA06989,1.14639,1,1.14639,1.14639,0.01160194116947508,chr20
NA20775,HG03854,1.05361,1,1.05361,1.05361,0.010662969177653886,chr20
NA20775,HG03934,1.13715,1,1.13715,1.13715,0.011508428546017139,chr20
NA20778,HG00111,1.05629,1,1.05629,1.05629,0.010690091886622207,chr20
NA20778,NA07347,1.03741,1,1.03741,1.03741,0.010499018474188663,chr20
NA20786,HG00372,1.52689,1,1.52689,1.52689,0.015452758618148977,chr20
NA20787,NA20810,1.10585,1,1.10585,1.10585,0.011191659594260259,chr20
NA20787,NA20887,1.05682,1,1.05682,1.05682,0.010695455705933107,chr20
NA20790,HG01610,1.1143,1,1.1143,1.1143,0.011277177090820822,chr20
NA20796,HG00125,1.01638,1,1.01638,1.01638,0.0102861861720977,chr20
NA20796,HG00174,1.05361,1,1.05361,1.05361,0.010662969177653886,chr20
NA20796,HG03611,1.04187,1,1.04187,1.04187,0.010544155519710571,chr20
NA20796,HG03861,1.21222,1,1.21222,1.21222,0.012268168009543945,chr20
NA20796,NA20882,1.02981,1,1.02981,1.02981,0.010422103329353127,chr20
NA20808,NA19723,1.05904,1,1.05904,1.05904,0.010717923024556118,chr20
NA20810,HG01197,1.03774,1,1.03774,1.03774,0.010502358210740734,chr20
NA20812,HG01914,1.14639,1,1.14639,1.14639,0.01160194116947508,chr20
NA20818,HG00235,1.08484,1,1.08484,1.08484,0.010979029700445177,chr20
NA20818,HG01679,1.20524,1,1.20524,1.20524,0.01219752752126078,chr20
NA20818,NA20502,1.06368,1,1.06368,1.06368,0.010764881744560972,chr20
NA20822,HG01500,1.06282,1,1.06282,1.06282,0.010756178188698005,chr20
NA20850,HG02397,1.03225,1,1.03225,1.03225,0.010446797139010852,chr20
NA20856,HG00176,1.02981,1,1.02981,1.02981,0.010422103329353127,chr20
NA20866,HG00174,1.06282,1,1.06282,1.06282,0.010756178188698005,chr20
NA20866,HG00239,1.09614,1,1.09614,1.09614,0.011093390376319064,chr20
NA20866,HG00339,1.05868,1,1.05868,1.05868,0.010714279675590225,chr20
NA20866,HG01672,1.03774,1,1.03774,1.03774,0.010502358210740734,chr20
NA20866,HG03861,1.03774,1,1.03774,1.03774,0.010502358210740734,chr20
NA20866,HG03884,1.03058,1,1.03058,1.03058,0.010429896047974624,chr20
NA20869,HG00366,1.05361,1,1.05361,1.05361,0.010662969177653886,chr20
NA20869,HG01695,1.00272,1,1.00272,1.00272,0.010147941319669618,chr20
NA20869,HG02128,1.15136,1,1.15136,1.15136,0.011652239626032002,chr20
NA20869,NA21104,1.2745,1,1.2745,1.2745,0.012898467380643576,chr20
NA20870,HG00174,1.01638,1,1.01638,1.01638,0.0102861861720977,chr20
NA20870,HG03861,1.22206,1,1.22206,1.22206,0.012367752881278374,chr20
NA20870,HG03884,1.01638,1,1.01638,1.01638,0.0102861861720977,chr20
NA20870,HG03963,1.05338,1,1.05338,1.05338,0.010660641482481232,chr20
NA20870,HG04090,1.03774,1,1.03774,1.03774,0.010502358210740734,chr20
NA20870,NA11840,1.00145,1,1.00145,1.00145,0.010135088394151047,chr20
NA20870,NA11995,1.04411,1,1.04411,1.04411,0.010566825246609467,chr20
NA20870,NA18942,1.03732,1,1.03732,1.03732,0.01049810763694719,chr20
NA20870,NA19657,1.03058,1,1.03058,1.03058,0.010429896047974624,chr20
NA20870,NA19717,1.01638,1,1.01638,1.01638,0.0102861861720977,chr20
NA20870,NA20796,1.01638,1,1.01638,1.01638,0.0102861861720977,chr20
NA20870,NA21086,1.07842,1,1.07842,1.07842,0.010914056643886736,chr20
NA20874,HG01700,1.00145,1,1.00145,1.00145,0.010135088394151047,chr20
NA20874,HG01781,1.2278,1,1.2278,1.2278,0.012425844056456792,chr20
NA20874,HG04020,1.04411,1,1.04411,1.04411,0.010566825246609467,chr20
NA20874,NA20796,1.05361,1,1.05361,1.05361,0.010662969177653886,chr20
NA20874,NA21120,1.04411,1,1.04411,1.04411,0.010566825246609467,chr20
NA20876,HG00383,1.019,1,1.019,1.019,0.01031270165623837,chr20
NA20877,NA07048,1.08278,1,1.08278,1.08278,0.010958181648029228,chr20
NA20877,NA21122,1.15321,1,1.15321,1.15321,0.01167096239155118,chr20
NA20896,NA12340,1.34333,1,1.34333,1.34333,0.013595055462094887,chr20
NA20896,NA20867,1.427,1,1.427,1.427,0.01444183048425138,chr20
NA20899,HG00177,1.06033,1,1.06033,1.06033,0.010730978358350572,chr20
NA20899,HG00373,1.02981,1,1.02981,1.02981,0.010422103329353127,chr20
NA20899,HG01168,1.19611,1,1.19611,1.19611,0.012105128143320194,chr20
NA20899,HG02398,1.04187,1,1.04187,1.04187,0.010544155519710571,chr20
NA20910,NA20810,1.03058,1,1.03058,1.03058,0.010429896047974624,chr20
NA21086,HG00116,1.08465,1,1.08465,1.08465,0.010977106821824286,chr20
NA21086,HG03660,1.15136,1,1.15136,1.15136,0.011652239626032002,chr20
NA21086,NA18973,1.05142,1,1.05142,1.05142,0.010640805471444699,chr20
NA21086,NA19087,1.04411,1,1.04411,1.04411,0.010566825246609467,chr20
NA21087,HG00272,1.12778,1,1.12778,1.12778,0.011413600268765957,chr20
NA21087,HG03773,1.06033,1,1.06033,1.06033,0.010730978358350572,chr20
NA21087,NA20775,1.03058,1,1.03058,1.03058,0.010429896047974624,chr20
NA21087,NA21118,1.04835,1,1.04835,1.04835,0.010609735801096658,chr20
NA21088,HG04211,1.01638,1,1.01638,1.01638,0.0102861861720977,chr20
NA21088,NA12414,1.47164,1,1.47164,1.47164,0.014893605756022214,chr20
NA21091,HG02425,1.03058,1,1.03058,1.03058,0.010429896047974624,chr20
NA21094,HG02774,1.52689,1,1.52689,1.52689,0.015452758618148977,chr20
NA21094,NA18627,1.52689,1,1.52689,1.52689,0.015452758618148977,chr20
NA21094,NA20899,1.35091,1,1.35091,1.35091,0.013671768198654542,chr20
NA21101,HG00589,1.00658,1,1.00658,1.00658,0.010187006116915035,chr20
NA21101,HG02147,1.04497,1,1.04497,1.04497,0.010575528802472435,chr20
NA21101,NA20887,1.03945,1,1.03945,1.03945,0.010519664118328729,chr20
NA21111,NA19006,1.05682,1,1.05682,1.05682,0.010695455705933107,chr20
NA21113,HG01474,1.00401,1,1.00401,1.00401,0.010160996653464071,chr20
NA21113,NA18609,1.00818,1,1.00818,1.00818,0.010203198778985675,chr20
NA21113,NA19731,1.04835,1,1.04835,1.04835,0.010609735801096658,chr20
NA21113,NA21094,1.35091,1,1.35091,1.35091,0.013671768198654542,chr20
NA21120,HG00238,1.21483,1,1.21483,1.21483,0.012294582289546675,chr20
NA21120,NA06994,1.22485,1,1.22485,1.22485,0.012395988835764052,chr20
NA21120,NA20796,1.05361,1,1.05361,1.05361,0.010662969177653886,chr20
NA21122,HG02190,1.02355,1,1.02355,1.02355,0.010358749539001752,chr20
NA21122,NA18565,1.02355,1,1.02355,1.02355,0.010358749539001752,chr20
NA21123,NA18757,1.07128,1,1.07128,1.07128,0.010841796889396509,chr20
NA21123,NA21118,1.02161,1,1.02161,1.02161,0.010339115936241101,chr20
NA21133,HG00358,1.05361,1,1.05361,1.05361,0.010662969177653886,chr20
NA21133,HG03711,1.16656,1,1.16656,1.16656,0.011806069915703076,chr20
NA21133,NA20853,1.07094,1,1.07094,1.07094,0.010838355948706498,chr20
NA21142,NA21118,1.32532,1,1.32532,1.32532,0.013412786809662255,chr20
HG00097,HG02651,1.18598,1,1.18598,1.18598,0.0209155683206318,chr21
HG00101,HG00116,1.00989,1,1.00989,1.00989,0.017810100753236014,chr21
HG00101,HG00125,1.01928,1,1.01928,1.01928,0.017975699824494155,chr21
HG00101,HG01770,1.00503,1,1.00503,1.00503,0.017724391329773333,chr21
HG00101,NA20530,1.50635,1,1.50635,1.50635,0.02656551235247113,chr21
HG00110,HG01323,1.18011,1,1.18011,1.18011,0.02081204685649066,chr21
HG00115,HG00272,1.03063,1,1.03063,1.03063,0.018175864836078814,chr21
HG00116,HG01054,1.41593,1,1.41593,1.41593,0.0249708938196531,chr21
HG00125,HG00272,1.03431,1,1.03431,1.03431,0.018240764152610226,chr21
HG00125,HG00383,1.62024,1,1.62024,1.62024,0.028574040385015317,chr21
HG00125,HG03900,1.07219,1,1.07219,1.07219,0.018908803856471618,chr21
HG00125,HG04134,1.39719,1,1.39719,1.39719,0.024640401104490416,chr21
HG00125,NA20534,1.41387,1,1.41387,1.41387,0.02493456431094258,chr21
HG00126,NA20536,1.18291,1,1.18291,1.18291,0.02086142677124282,chr21
HG00130,HG01161,1.14144,1,1.14144,1.14144,0.020130074962395623,chr21
HG00131,HG01251,1.03392,1,1.03392,1.03392,0.018233886235912603,chr21
HG00131,NA12286,1.01164,1,1.01164,1.01164,0.017840963199956116,chr21
HG00132,HG00151,1.41593,1,1.41593,1.41593,0.0249708938196531,chr21
HG00132,HG03914,1.18011,1,1.18011,1.18011,0.02081204685649066,chr21
HG00132,NA06994,1.18011,1,1.18011,1.18011,0.02081204685649066,chr21
HG00137,HG00311,1.10245,1,1.10245,1.10245,0.019442459649471767,chr21
HG00142,HG03007,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG00151,NA19059,1.18598,1,1.18598,1.18598,0.0209155683206318,chr21
HG00158,NA12872,1.14167,1,1.14167,1.14167,0.020134131169678837,chr21
HG00159,HG00358,1.09854,1,1.09854,1.09854,0.019373504125657144,chr21
HG00160,HG00261,1.18598,1,1.18598,1.18598,0.0209155683206318,chr21
HG00180,HG00331,1.08341,1,1.08341,1.08341,0.019106676229157064,chr21
HG00181,HG00115,1.07219,1,1.07219,1.07219,0.018908803856471618,chr21
HG00181,HG01398,1.0454,1,1.0454,1.0454,0.01843634388639647,chr21
HG00181,HG02655,1.00989,1,1.00989,1.00989,0.017810100753236014,chr21
HG00186,HG03947,1.33759,1,1.33759,1.33759,0.02358931434762297,chr21
HG00186,NA18611,1.39029,1,1.39029,1.39029,0.024518714885994018,chr21
HG00238,HG00675,1.0664,1,1.0664,1.0664,0.01880669324703768,chr21
HG00239,NA12890,1.41593,1,1.41593,1.41593,0.0249708938196531,chr21
HG00267,HG01060,1.02079,1,1.02079,1.02079,0.018002329707092646,chr21
HG00267,HG02239,1.10881,1,1.10881,1.10881,0.019554622598694536,chr21
HG00274,HG00383,1.29198,1,1.29198,1.29198,0.02278495080767793,chr21
HG00274,HG01632,1.19288,1,1.19288,1.19288,0.0210372545391282,chr21
HG00275,HG00267,1.07219,1,1.07219,1.07219,0.018908803856471618,chr21
HG00275,HG02687,1.21553,1,1.21553,1.21553,0.02143670277810551,chr21
HG00281,HG01816,1.14205,1,1.14205,1.14205,0.02014083272953806,chr21
HG00281,HG03792,1.00989,1,1.00989,1.00989,0.017810100753236014,chr21
HG00281,NA11918,1.01524,1,1.01524,1.01524,0.017904451661780323,chr21
HG00281,NA12286,1.2467,1,1.2467,1.2467,0.02198640704340011,chr21
HG00281,NA18544,1.07367,1,1.07367,1.07367,0.0189349046685549,chr21
HG00281,NA19058,1.15232,1,1.15232,1.15232,0.02032195120257545,chr21
HG00282,HG00267,1.03846,1,1.03846,1.03846,0.018313952240546466,chr21
HG00282,HG00323,1.17799,1,1.17799,1.17799,0.02077465920674974,chr21
HG00282,HG00590,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG00282,HG00592,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG00282,HG00653,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG00282,HG00654,1.09854,1,1.09854,1.09854,0.019373504125657144,chr21
HG00282,HG01174,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG00282,HG01528,1.06134,1,1.06134,1.06134,0.01871745668680699,chr21
HG00282,HG01610,1.09854,1,1.09854,1.09854,0.019373504125657144,chr21
HG00282,HG02075,1.18371,1,1.18371,1.18371,0.020875535318314868,chr21
